epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
364,2297.44,0.59803,0.26564,0.09648,0.39587,1.07638,0.97809,1,0.99478,0.73646,0.95603,0.97778,0.96368,0.96019,0.95471,0.17323,0.01114,0.38112,1.39066,0.00110158,0.00110158,0.00110158
365,2303.13,0.60788,0.27913,0.1105,0.39215,1.07152,0.96929,0.98889,0.9931,0.73516,0.94688,0.96667,0.96706,0.96407,0.92173,0.15088,0.01109,0.39948,1.40027,0.0010991,0.0010991,0.0010991
366,2308.78,0.63391,0.29343,0.11677,0.42018,1.06948,0.96184,1,0.99278,0.73597,0.95115,0.98889,0.98033,0.97285,0.91932,0.13297,0.00883,0.39441,1.4064,0.00109662,0.00109662,0.00109662
367,2314.45,0.60243,0.31001,0.11739,0.40459,1.06386,0.96677,1,0.99356,0.72488,0.96677,1,0.99356,0.97496,0.94998,0.12653,0.00749,0.38258,1.43903,0.00109415,0.00109415,0.00109415
368,2320.11,0.61224,0.28041,0.10816,0.40737,1.06584,0.97825,0.99947,0.99333,0.72394,0.96737,0.98836,0.98085,0.97356,0.94074,0.13964,0.00631,0.39442,1.47368,0.00109168,0.00109168,0.00109168
369,2325.78,0.63335,0.25413,0.11967,0.40412,1.08529,0.97675,1,0.99266,0.71319,0.9659,0.98889,0.97982,0.96201,0.95373,0.13743,0.0059,0.40391,1.48085,0.0010892,0.0010892,0.0010892
370,2331.49,0.60298,0.3292,0.10818,0.38983,1.07186,0.96773,0.99966,0.99105,0.71165,0.96773,0.99966,0.99105,0.96875,0.95603,0.12021,0.00857,0.4179,1.49852,0.00108673,0.00108673,0.00108673
371,2337.15,0.60061,0.27575,0.10469,0.39061,1.05932,0.96773,0.99973,0.99235,0.72124,0.96773,0.99973,0.99235,0.97001,0.94623,0.12827,0.00592,0.4014,1.52164,0.00108425,0.00108425,0.00108425
372,2342.81,0.5722,0.29091,0.10957,0.37711,1.05591,0.96702,1,0.99222,0.71573,0.95622,0.98889,0.97896,0.96926,0.94668,0.1465,0.00492,0.40315,1.48741,0.00108177,0.00108177,0.00108177
373,2348.47,0.61746,0.34492,0.11321,0.39302,1.07304,0.96771,0.99903,0.99199,0.71988,0.95696,0.98811,0.97877,0.96726,0.95485,0.15173,0.00548,0.40076,1.4676,0.0010793,0.0010793,0.0010793
374,2354.14,0.60303,0.41814,0.12818,0.39346,1.0698,0.96655,1,0.99323,0.73568,0.95581,0.98889,0.97893,0.97552,0.95507,0.14263,0.00497,0.37944,1.43594,0.00107683,0.00107683,0.00107683
375,2359.83,0.62588,0.27166,0.1198,0.41006,1.09704,0.96561,1,0.99435,0.73456,0.95482,0.98889,0.98149,0.97792,0.94852,0.13211,0.00482,0.39204,1.43118,0.00107435,0.00107435,0.00107435
376,2365.49,0.60802,0.2648,0.10946,0.40674,1.07352,0.96517,1,0.99291,0.72555,0.95445,0.98889,0.9802,0.97845,0.98013,0.15173,0.00479,0.39189,1.43739,0.00107187,0.00107187,0.00107187
377,2371.15,0.62027,0.31326,0.11818,0.40059,1.06988,0.96641,1,0.99304,0.72039,0.94483,0.97778,0.96642,0.96489,0.967,0.1935,0.0047,0.40066,1.4484,0.0010694,0.0010694,0.0010694
378,2376.81,0.6237,0.29125,0.12571,0.41017,1.0746,0.95606,1,0.99181,0.73963,0.93481,0.97778,0.96285,0.96285,0.95277,0.15933,0.01112,0.39572,1.44582,0.00106693,0.00106693,0.00106693
379,2382.48,0.58838,0.27609,0.10764,0.38218,1.05353,0.95733,0.99705,0.99248,0.72505,0.94666,0.98594,0.97845,0.97133,0.97912,0.13633,0.01023,0.4175,1.43368,0.00106445,0.00106445,0.00106445
380,2388.14,0.61303,0.25737,0.09846,0.3928,1.06671,0.95598,1,0.99194,0.70934,0.93469,0.97778,0.96204,0.95863,1.00266,0.15114,0.0058,0.43081,1.4875,0.00106197,0.00106197,0.00106197
381,2393.79,0.60552,0.24921,0.1135,0.39998,1.0683,0.95732,0.9969,0.99109,0.69538,0.94665,0.98579,0.97924,0.96605,1.0311,0.14972,0.00815,0.42949,1.55475,0.0010595,0.0010595,0.0010595
382,2399.46,0.59931,0.25716,0.11423,0.38221,1.05513,0.95684,1,0.99311,0.69303,0.94618,0.98889,0.98075,0.97382,1.03461,0.13474,0.01863,0.41612,1.56072,0.00105702,0.00105702,0.00105702
383,2405.13,0.61104,0.24522,0.10883,0.39987,1.05881,0.96765,1,0.99435,0.69541,0.9569,0.98889,0.9788,0.96892,1.00974,0.13235,0.01033,0.39017,1.56184,0.00105455,0.00105455,0.00105455
384,2410.8,0.62051,0.2525,0.09336,0.40394,1.08197,0.98872,0.97394,0.99414,0.71156,0.97744,0.96283,0.98185,0.97678,0.98336,0.14121,0.0079,0.38642,1.52447,0.00105208,0.00105208,0.00105208
385,2416.49,0.59328,0.29661,0.11348,0.39358,1.06954,0.96666,1,0.99424,0.73122,0.95581,0.98889,0.98184,0.97735,0.95687,0.14138,0.0065,0.38877,1.49625,0.0010496,0.0010496,0.0010496
386,2422.15,0.60006,0.26268,0.10081,0.39093,1.07695,0.97594,0.98889,0.99404,0.73537,0.9648,0.97778,0.98253,0.97295,0.98323,0.14992,0.00986,0.41115,1.47928,0.00104713,0.00104713,0.00104713
387,2427.8,0.58235,0.23546,0.1202,0.39059,1.04554,0.95677,1,0.99381,0.74581,0.94614,0.98889,0.98186,0.97057,0.96911,0.15515,0.01289,0.39275,1.49281,0.00104465,0.00104465,0.00104465
388,2433.68,0.60542,0.26291,0.1186,0.39136,1.06911,0.9558,1,0.99359,0.71604,0.94518,0.98889,0.9821,0.96987,0.95688,0.16305,0.01788,0.40813,1.51934,0.00104218,0.00104218,0.00104218
389,2439.35,0.60103,0.29322,0.11349,0.38528,1.05755,0.95735,0.99762,0.99361,0.71847,0.94669,0.98651,0.98143,0.96887,1.00895,0.16818,0.01926,0.41447,1.50406,0.0010397,0.0010397,0.0010397
390,2445,0.60115,0.21728,0.09899,0.38922,1.04997,0.96926,0.98889,0.99402,0.72822,0.95837,0.97778,0.97974,0.96668,0.99412,0.1731,0.02242,0.40821,1.47167,0.00103722,0.00103722,0.00103722
391,2450.67,0.58349,0.25205,0.12384,0.38588,1.05805,0.97443,0.98889,0.99326,0.70043,0.96348,0.97778,0.97767,0.96253,1.0883,0.17838,0.01666,0.42675,1.55475,0.00103475,0.00103475,0.00103475
392,2456.33,0.58288,0.27005,0.10177,0.36844,1.04988,0.98028,1,0.995,0.7301,0.96939,0.98889,0.98233,0.96035,0.97487,0.15075,0.0085,0.37269,1.44404,0.00103228,0.00103228,0.00103228
393,2461.99,0.58644,0.28248,0.10396,0.3842,1.07614,0.99783,1,0.995,0.72692,0.98611,0.98889,0.98056,0.95561,0.97969,0.19983,0.00921,0.38274,1.44977,0.0010298,0.0010298,0.0010298
394,2467.66,0.56383,0.27811,0.10978,0.3668,1.03574,1,0.98842,0.99478,0.72578,0.98876,0.97772,0.98097,0.96781,0.96225,0.17514,0.00898,0.37856,1.45923,0.00102733,0.00102733,0.00102733
395,2473.33,0.5747,0.22301,0.08705,0.36787,1.03871,0.96611,1,0.99412,0.7194,0.9553,0.98889,0.98031,0.9678,0.98903,0.15316,0.0076,0.392,1.48142,0.00102485,0.00102485,0.00102485
396,2478.98,0.58511,0.36843,0.10642,0.39502,1.04471,0.97057,1,0.99457,0.69954,0.95943,0.98889,0.97992,0.96584,0.97987,0.14719,0.00845,0.383,1.48778,0.00102238,0.00102238,0.00102238
397,2484.68,0.57336,0.27469,0.0906,0.36702,1.03992,0.96723,1,0.99368,0.71157,0.95639,0.98889,0.97904,0.97051,0.96678,0.13128,0.01507,0.38002,1.49453,0.0010199,0.0010199,0.0010199
398,2490.34,0.60269,0.31567,0.09139,0.3931,1.07712,0.95499,1,0.99223,0.72483,0.95499,1,0.99223,0.97613,0.92774,0.12571,0.01758,0.38925,1.4574,0.00101742,0.00101742,0.00101742
399,2496.01,0.62197,0.28147,0.09211,0.40072,1.06641,0.94635,1,0.99222,0.69695,0.94635,1,0.99222,0.97702,1.09209,0.12629,0.00946,0.42718,1.53676,0.00101495,0.00101495,0.00101495
400,2501.67,0.57264,0.2057,0.08871,0.3882,1.03157,0.95646,1,0.98983,0.67773,0.94583,0.98889,0.97598,0.97134,1.02459,0.13711,0.00964,0.41414,1.50403,0.00101247,0.00101247,0.00101247
401,2507.36,0.57886,0.22703,0.09874,0.38125,1.04471,0.95608,1,0.9917,0.68169,0.94543,0.98889,0.9786,0.97754,1.00455,0.11804,0.01098,0.41496,1.53673,0.00101,0.00101,0.00101
402,2513.06,0.57529,0.21053,0.09476,0.3885,1.05983,0.95557,1,0.99403,0.70866,0.95557,1,0.99403,0.97575,0.95715,0.10778,0.00852,0.39567,1.4897,0.00100753,0.00100753,0.00100753
403,2518.73,0.58261,0.22781,0.09798,0.3802,1.069,0.97779,0.97815,0.99446,0.72267,0.96668,0.96704,0.98299,0.97849,0.94607,0.12831,0.0109,0.38499,1.47689,0.00100505,0.00100505,0.00100505
404,2524.38,0.5891,0.25006,0.12355,0.38009,1.05405,0.96598,1,0.99424,0.71644,0.95521,0.98889,0.98242,0.97559,0.96172,0.13307,0.01123,0.38,1.48708,0.00100257,0.00100257,0.00100257
405,2530.05,0.59572,0.24708,0.10809,0.38119,1.05066,0.95389,1,0.99078,0.72174,0.94318,0.98889,0.97618,0.96851,0.9582,0.13534,0.01087,0.38361,1.47222,0.0010001,0.0010001,0.0010001
406,2535.72,0.58802,0.33667,0.10448,0.3879,1.04722,0.94727,1,0.98756,0.70888,0.94681,0.98888,0.97611,0.96723,0.95812,0.13431,0.01176,0.41295,1.47935,0.000997625,0.000997625,0.000997625
407,2541.41,0.59632,0.2328,0.09451,0.38495,1.06691,0.95734,0.99731,0.98738,0.71347,0.94668,0.98641,0.97429,0.96827,1.0022,0.12954,0.01078,0.43669,1.46483,0.00099515,0.00099515,0.00099515
408,2547.06,0.56511,0.23577,0.10529,0.37415,1.04703,0.96772,0.99933,0.99369,0.71129,0.95696,0.98822,0.98138,0.97327,0.97467,0.13234,0.00963,0.40371,1.49501,0.000992675,0.000992675,0.000992675
409,2552.72,0.59371,0.23782,0.10714,0.37204,1.05233,0.97452,1,0.99457,0.72782,0.96369,0.98889,0.98128,0.96322,0.99058,0.14015,0.00734,0.39024,1.4611,0.0009902,0.0009902,0.0009902
410,2558.38,0.5836,0.25099,0.11202,0.37383,1.03128,0.98208,0.98889,0.99478,0.7358,0.97041,0.97778,0.9813,0.96738,0.96242,0.13849,0.00911,0.36157,1.46461,0.000987725,0.000987725,0.000987725
411,2564.05,0.56777,0.27064,0.10256,0.37514,1.04739,0.99186,0.98889,0.99478,0.73829,0.98029,0.97778,0.98142,0.95219,0.96366,0.1515,0.00911,0.38168,1.45154,0.00098525,0.00098525,0.00098525
412,2569.72,0.56088,0.27412,0.10988,0.36817,1.03728,0.96762,1,0.99456,0.72478,0.95687,0.98889,0.98308,0.97571,0.92106,0.11795,0.0056,0.38126,1.48864,0.000982775,0.000982775,0.000982775
413,2575.38,0.5547,0.35456,0.11716,0.38084,1.0478,0.96772,0.99926,0.99413,0.71512,0.95697,0.98835,0.98218,0.97918,0.92086,0.1292,0.00932,0.38087,1.50359,0.0009803,0.0009803,0.0009803
414,2581.04,0.56616,0.26822,0.10285,0.36356,1.03259,0.95728,0.99602,0.9937,0.71179,0.9466,0.98491,0.9806,0.97235,0.97515,0.13665,0.01546,0.39231,1.48627,0.000977825,0.000977825,0.000977825
415,2586.7,0.58655,0.25192,0.11449,0.38067,1.06,0.96665,1,0.99402,0.70642,0.95575,0.98889,0.98102,0.96873,1.02613,0.15143,0.01678,0.40082,1.48864,0.00097535,0.00097535,0.00097535
416,2592.42,0.56588,0.30605,0.10902,0.3703,1.05307,0.95643,1,0.99358,0.70547,0.9458,0.98889,0.98115,0.97746,0.99806,0.13089,0.01906,0.3892,1.52577,0.000972875,0.000972875,0.000972875
417,2598.08,0.57366,0.18966,0.09747,0.36824,1.05193,0.97525,0.98889,0.99435,0.70825,0.96386,0.97778,0.98255,0.9694,0.97829,0.12292,0.00942,0.38604,1.56922,0.0009704,0.0009704,0.0009704
418,2603.74,0.55674,0.20988,0.08526,0.36666,1.03943,0.95587,1,0.99403,0.70774,0.94525,0.98889,0.9814,0.9787,0.99936,0.12051,0.00473,0.3859,1.56446,0.000967925,0.000967925,0.000967925
419,2609.4,0.56009,0.25646,0.08694,0.38121,1.05018,0.95522,1,0.99361,0.72118,0.94453,0.98889,0.98085,0.98085,0.98008,0.11052,0.00411,0.40066,1.56899,0.00096545,0.00096545,0.00096545
420,2615.05,0.60614,0.23391,0.10247,0.39228,1.0738,0.95524,1,0.9937,0.71526,0.94449,0.98889,0.98234,0.98073,1.01226,0.1091,0.00557,0.40306,1.57767,0.000962975,0.000962975,0.000962975
421,2620.73,0.59411,0.28275,0.09513,0.38665,1.06531,0.95746,1,0.99403,0.71792,0.94672,0.98889,0.9821,0.97776,0.99833,0.11683,0.00816,0.38428,1.52407,0.0009605,0.0009605,0.0009605
422,2626.39,0.54666,0.31057,0.0995,0.35753,1.03273,0.98609,0.97778,0.99412,0.73005,0.97477,0.96667,0.98015,0.96754,0.9725,0.11715,0.00633,0.37898,1.51272,0.000958025,0.000958025,0.000958025
423,2632.05,0.57679,0.24501,0.10102,0.37439,1.05036,0.97794,0.98518,0.99324,0.70848,0.96691,0.97407,0.9787,0.97561,0.93543,0.11907,0.00827,0.39273,1.51078,0.00095555,0.00095555,0.00095555
424,2637.71,0.5556,0.28146,0.09201,0.35609,1.03501,0.97781,0.97936,0.99232,0.70277,0.96674,0.96877,0.97826,0.97489,0.95408,0.11359,0.01183,0.39377,1.49297,0.000953075,0.000953075,0.000953075
425,2643.36,0.58577,0.20814,0.09551,0.37255,1.07359,0.97786,0.9815,0.99255,0.70182,0.96681,0.97115,0.97927,0.97723,1.0171,0.11442,0.01091,0.4142,1.57462,0.0009506,0.0009506,0.0009506
426,2649.04,0.54796,0.25206,0.09555,0.36713,1.03274,0.97365,1,0.99333,0.71343,0.96283,0.98889,0.98034,0.97811,0.99919,0.11367,0.00653,0.3881,1.52088,0.000948125,0.000948125,0.000948125
427,2654.7,0.56149,0.21744,0.09679,0.37434,1.04764,0.97821,0.99772,0.99333,0.72398,0.96732,0.98673,0.9816,0.9816,0.95859,0.10864,0.00492,0.37871,1.51024,0.00094565,0.00094565,0.00094565
428,2660.39,0.57978,0.21151,0.08316,0.37861,1.07595,0.97515,1,0.99112,0.72306,0.96431,0.98889,0.98,0.97865,0.96934,0.1092,0.00684,0.38123,1.5149,0.000943175,0.000943175,0.000943175
429,2666.05,0.55306,0.19572,0.08625,0.36594,1.0449,0.95568,1,0.99218,0.71704,0.94506,0.98889,0.98059,0.97519,0.97757,0.11169,0.01048,0.37871,1.52237,0.0009407,0.0009407,0.0009407
430,2671.73,0.56544,0.18786,0.10255,0.37639,1.03246,0.95637,1,0.99278,0.72696,0.94574,0.98889,0.98054,0.97832,0.97136,0.1148,0.00806,0.38921,1.52279,0.000938225,0.000938225,0.000938225
431,2677.38,0.57997,0.23701,0.10275,0.37783,1.04561,0.95657,1,0.99359,0.73427,0.94594,0.98889,0.98114,0.97888,0.96828,0.12691,0.0063,0.37884,1.47544,0.00093575,0.00093575,0.00093575
432,2683.03,0.54686,0.22737,0.09681,0.36251,1.0267,0.98887,0.98741,0.99446,0.73468,0.97774,0.9763,0.98254,0.97728,0.94462,0.10995,0.00438,0.3742,1.50365,0.000933275,0.000933275,0.000933275
433,2688.69,0.57121,0.22237,0.09242,0.35884,1.04164,0.96719,0.98251,0.99425,0.72742,0.95625,0.9714,0.98153,0.97632,0.98393,0.11656,0.01132,0.37612,1.54503,0.0009308,0.0009308,0.0009308
434,2694.35,0.56663,0.24741,0.11479,0.37728,1.03857,0.97802,0.98867,0.99457,0.73315,0.96705,0.97824,0.98162,0.97352,0.9825,0.13118,0.01521,0.38129,1.49821,0.000928325,0.000928325,0.000928325
435,2700.03,0.54499,0.25077,0.10934,0.36848,1.03285,0.97913,0.98889,0.99434,0.7267,0.96813,0.97778,0.98123,0.97431,0.98405,0.14231,0.00841,0.37448,1.50052,0.00092585,0.00092585,0.00092585
436,2705.69,0.55643,0.23026,0.07911,0.3529,1.03693,0.96773,0.99956,0.99424,0.72003,0.95697,0.98845,0.9815,0.97458,1.01081,0.12211,0.00952,0.39038,1.54493,0.000923375,0.000923375,0.000923375
437,2711.35,0.53387,0.23931,0.09407,0.3564,1.02073,0.96618,1,0.99435,0.72511,0.95545,0.98889,0.98149,0.97457,1.0053,0.12522,0.00889,0.38924,1.51848,0.0009209,0.0009209,0.0009209
438,2717.01,0.57509,0.20506,0.09639,0.37445,1.05093,0.97399,1,0.99456,0.72159,0.96303,0.98889,0.98238,0.97465,0.98579,0.13401,0.01259,0.37885,1.52651,0.000918425,0.000918425,0.000918425
439,2722.72,0.58923,0.26873,0.11042,0.37771,1.05988,0.96771,0.99883,0.993,0.71812,0.95694,0.98777,0.98076,0.96259,0.98825,0.13047,0.02245,0.38413,1.50995,0.00091595,0.00091595,0.00091595
440,2728.37,0.55808,0.21221,0.0966,0.35928,1.0373,0.96233,0.98889,0.9935,0.70891,0.9514,0.97778,0.98155,0.97687,1.00649,0.113,0.00812,0.3834,1.52284,0.000913475,0.000913475,0.000913475
441,2734.04,0.52045,0.27411,0.09935,0.36992,1.03031,0.98077,0.97778,0.99413,0.7124,0.98077,0.97778,0.99413,0.978,1.00459,0.10423,0.00494,0.37422,1.50539,0.000911,0.000911,0.000911
442,2739.71,0.58118,0.20797,0.10516,0.39169,1.06518,0.95549,1,0.99391,0.72119,0.95549,1,0.99391,0.97942,0.96548,0.10115,0.00478,0.37548,1.50394,0.000908525,0.000908525,0.000908525
443,2745.37,0.55057,0.25648,0.09393,0.36882,1.04368,0.97033,0.98889,0.99457,0.71825,0.97033,0.98889,0.99457,0.9801,0.96788,0.10502,0.0052,0.381,1.50008,0.00090605,0.00090605,0.00090605
444,2751.05,0.54967,0.21299,0.0947,0.36286,1.03244,0.97825,0.9994,0.99435,0.71832,0.97825,0.9994,0.99435,0.97736,0.95933,0.1135,0.00612,0.38418,1.5178,0.000903575,0.000903575,0.000903575
445,2756.72,0.55256,0.26481,0.09848,0.36593,1.03736,0.96766,0.99734,0.99434,0.71721,0.96766,0.99734,0.99434,0.98106,0.9718,0.10622,0.00887,0.38185,1.53882,0.0009011,0.0009011,0.0009011
446,2762.39,0.54473,0.26778,0.08063,0.37102,1.04097,0.96634,1,0.99446,0.70517,0.96634,1,0.99446,0.98517,0.99023,0.08664,0.00776,0.37568,1.55358,0.000898625,0.000898625,0.000898625
447,2768.06,0.53625,0.23976,0.09989,0.34311,1.02713,0.9782,0.99733,0.99467,0.71082,0.9782,0.99733,0.99467,0.98807,0.99774,0.07803,0.00511,0.36787,1.51561,0.00089615,0.00089615,0.00089615
448,2773.71,0.54968,0.30637,0.10185,0.36585,1.03617,0.98898,0.99699,0.99467,0.70105,0.98898,0.99699,0.99467,0.98524,0.9898,0.08108,0.00503,0.36302,1.5306,0.000893675,0.000893675,0.000893675
449,2779.39,0.57004,0.28824,0.11508,0.37657,1.05251,0.989,0.99934,0.99478,0.71876,0.989,0.99934,0.99478,0.98184,0.99529,0.09631,0.00681,0.3673,1.49424,0.0008912,0.0008912,0.0008912
450,2785.06,0.55175,0.233,0.10092,0.35373,1.03378,0.97826,0.99984,0.99435,0.71797,0.96739,0.98873,0.98264,0.97622,0.98096,0.10845,0.01566,0.36874,1.50169,0.000888725,0.000888725,0.000888725
451,2790.73,0.54069,0.21202,0.08526,0.36365,1.02443,0.96768,0.99799,0.99423,0.71259,0.9569,0.98688,0.98263,0.97787,0.98043,0.10717,0.01019,0.37129,1.52997,0.00088625,0.00088625,0.00088625
452,2796.38,0.54038,0.20712,0.09177,0.3547,1.04529,0.98898,0.99694,0.99467,0.72187,0.97798,0.98691,0.98285,0.97959,0.9685,0.10104,0.00872,0.37717,1.47093,0.000883775,0.000883775,0.000883775
453,2802.03,0.52511,0.25875,0.10219,0.35698,1.02779,0.97211,1,0.99457,0.70925,0.97211,1,0.99457,0.98205,0.96348,0.10205,0.00891,0.37547,1.50082,0.0008813,0.0008813,0.0008813
454,2807.71,0.52879,0.20153,0.096,0.35024,1.03421,0.97821,0.99758,0.99435,0.71283,0.96731,0.98647,0.98207,0.97826,0.9999,0.11226,0.01088,0.36877,1.53861,0.000878825,0.000878825,0.000878825
455,2813.37,0.53473,0.22213,0.10215,0.35926,1.03418,0.96684,1,0.99333,0.70424,0.95606,0.98889,0.98161,0.9761,1.01602,0.12238,0.01369,0.38028,1.57968,0.00087635,0.00087635,0.00087635
456,2819.06,0.52558,0.22834,0.08238,0.34589,1.02281,0.97676,1,0.99445,0.70763,0.9659,0.98889,0.98377,0.98109,1.00747,0.1078,0.00668,0.3771,1.58349,0.000873875,0.000873875,0.000873875
457,2824.72,0.51478,0.25789,0.08878,0.35552,1.01476,0.97821,0.99767,0.99467,0.70547,0.96732,0.98663,0.98411,0.98105,0.9985,0.09793,0.00619,0.38114,1.5717,0.0008714,0.0008714,0.0008714
458,2830.4,0.53824,0.25097,0.07917,0.35718,1.02244,0.97823,0.99876,0.99445,0.71963,0.97823,0.99876,0.99445,0.98301,0.96951,0.10207,0.00766,0.38889,1.55439,0.000868925,0.000868925,0.000868925
459,2836.06,0.52013,0.17575,0.08464,0.33646,1.01558,0.97823,0.99863,0.99457,0.72905,0.96735,0.98762,0.98355,0.98355,0.93418,0.1025,0.01101,0.36601,1.53058,0.00086645,0.00086645,0.00086645
460,2841.71,0.55757,0.20742,0.08854,0.37571,1.04145,0.98817,0.98889,0.99457,0.73586,0.97691,0.97778,0.98287,0.9789,0.94762,0.11019,0.01625,0.3617,1.49814,0.000863975,0.000863975,0.000863975
461,2847.36,0.52215,0.21997,0.08814,0.34915,1.03118,0.98897,0.99642,0.99456,0.72048,0.97795,0.98556,0.98296,0.97864,0.97229,0.11407,0.01177,0.36695,1.52656,0.0008615,0.0008615,0.0008615
462,2853.01,0.52635,0.21917,0.08269,0.33565,1.02562,0.98558,1,0.99456,0.71798,0.97433,0.98889,0.98261,0.98261,1.0109,0.11237,0.00973,0.3854,1.55357,0.000859025,0.000859025,0.000859025
463,2858.69,0.53662,0.22132,0.09196,0.36031,1.03345,0.97412,1,0.99344,0.70933,0.9633,0.98889,0.98095,0.97791,0.98502,0.10669,0.0105,0.39183,1.55289,0.00085655,0.00085655,0.00085655
464,2864.35,0.51538,0.21126,0.08796,0.3553,1.0306,0.97538,1,0.99333,0.71964,0.96455,0.98889,0.9806,0.97899,0.97331,0.10024,0.00747,0.38949,1.55001,0.000854075,0.000854075,0.000854075
465,2870,0.51077,0.17055,0.09798,0.33354,1.0225,0.97619,1,0.99389,0.70773,0.96535,0.98889,0.98118,0.98118,1.00071,0.09723,0.00867,0.37533,1.59293,0.0008516,0.0008516,0.0008516
466,2875.66,0.50353,0.17281,0.06687,0.32759,1.0101,0.97413,1,0.99389,0.71218,0.97413,1,0.99389,0.97932,0.97438,0.09337,0.00972,0.37256,1.58203,0.000849125,0.000849125,0.000849125
467,2881.32,0.53365,0.21238,0.09718,0.3633,1.01732,0.97258,1,0.99322,0.71596,0.96177,0.98889,0.98009,0.98009,0.98507,0.09609,0.00673,0.37073,1.56605,0.00084665,0.00084665,0.00084665
468,2886.99,0.5261,0.21757,0.08904,0.35482,1.02638,0.96598,1,0.99344,0.71148,0.96598,1,0.99344,0.97924,0.96128,0.09524,0.00622,0.37802,1.57747,0.000844175,0.000844175,0.000844175
469,2892.65,0.54829,0.21814,0.083,0.34595,1.02506,0.96662,1,0.99356,0.7161,0.95588,0.98889,0.98061,0.97432,0.96779,0.12867,0.01007,0.37597,1.56062,0.0008417,0.0008417,0.0008417
470,2898.31,0.49415,0.15904,0.08028,0.33732,1.01295,0.95632,1,0.99266,0.71478,0.9457,0.98889,0.98016,0.97662,0.97326,0.13002,0.00693,0.38751,1.59615,0.000839225,0.000839225,0.000839225
471,2903.97,0.49681,0.18662,0.0805,0.33964,1.00098,0.96208,1,0.99347,0.712,0.95139,0.98889,0.9809,0.97425,0.96807,0.11395,0.00542,0.40378,1.56898,0.00083675,0.00083675,0.00083675
472,2909.64,0.51817,0.18815,0.08516,0.34766,1.01232,0.96614,1,0.99346,0.71542,0.96614,1,0.99346,0.97243,0.98451,0.10552,0.00427,0.38208,1.56668,0.000834275,0.000834275,0.000834275
473,2915.31,0.5237,0.19137,0.07621,0.35187,1.02021,0.96563,1,0.99218,0.72249,0.96563,1,0.99218,0.97753,0.97157,0.09081,0.00554,0.36096,1.56299,0.0008318,0.0008318,0.0008318
474,2920.97,0.51424,0.19074,0.07997,0.35992,1.01941,0.96461,1,0.99063,0.72969,0.96461,1,0.99063,0.97945,0.95705,0.09341,0.00696,0.37632,1.50077,0.000829325,0.000829325,0.000829325
475,2926.64,0.52986,0.22302,0.09112,0.36326,1.02372,0.95571,1,0.99095,0.72295,0.95571,1,0.99095,0.97944,0.9395,0.09405,0.00833,0.38124,1.52968,0.00082685,0.00082685,0.00082685
476,2932.3,0.52255,0.2187,0.10182,0.34507,1.03361,0.95593,1,0.99142,0.73151,0.95593,1,0.99142,0.97709,0.93753,0.09708,0.00751,0.38491,1.53876,0.000824375,0.000824375,0.000824375
477,2937.98,0.52619,0.18468,0.0842,0.3452,1.01518,0.95609,1,0.99222,0.72921,0.95609,1,0.99222,0.97273,0.93906,0.09783,0.00532,0.37747,1.53019,0.0008219,0.0008219,0.0008219
478,2943.64,0.48927,0.1915,0.07567,0.33014,1.00824,0.96673,1,0.99185,0.72019,0.95599,0.98889,0.97934,0.97934,0.96014,0.10583,0.00636,0.37085,1.5344,0.000819425,0.000819425,0.000819425
479,2949.31,0.51952,0.17395,0.08041,0.35093,1.02523,0.96437,1,0.99196,0.72683,0.95366,0.98889,0.97921,0.97616,0.97448,0.11674,0.00763,0.38257,1.53765,0.00081695,0.00081695,0.00081695
480,2954.97,0.5079,0.22273,0.0741,0.34236,1.01675,0.96658,1,0.99253,0.72498,0.95584,0.98889,0.979,0.97152,0.99314,0.11916,0.00633,0.3845,1.54352,0.000814475,0.000814475,0.000814475
481,2960.64,0.52167,0.23805,0.09692,0.34451,1.03218,0.96686,1,0.99165,0.72001,0.95612,0.98889,0.97771,0.97562,1.00078,0.11141,0.00717,0.3782,1.52671,0.000812,0.000812,0.000812
482,2966.31,0.52417,0.25399,0.1056,0.33837,1.02416,0.967,1,0.99269,0.7119,0.95626,0.98889,0.9782,0.9782,0.99595,0.10584,0.01192,0.38813,1.53147,0.000809525,0.000809525,0.000809525
483,2971.97,0.52272,0.25357,0.09841,0.34023,1.02463,0.9888,0.98069,0.99457,0.71759,0.9888,0.98069,0.99457,0.97888,0.98326,0.09887,0.00892,0.3779,1.54378,0.00080705,0.00080705,0.00080705
484,2977.65,0.49526,0.23625,0.08886,0.32413,0.99914,0.96669,1,0.99435,0.72913,0.96669,1,0.99435,0.98202,0.95186,0.09152,0.00791,0.36585,1.53792,0.000804575,0.000804575,0.000804575
485,2983.32,0.50964,0.21786,0.09668,0.33155,1.01486,0.96653,1,0.99324,0.7301,0.95579,0.98889,0.97804,0.96997,0.9536,0.1084,0.00535,0.37697,1.54996,0.0008021,0.0008021,0.0008021
