epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,859.87,0.88551,0.78361,0.21877,0.5916,1.24417,0.9944,0.98,0.99423,0.75676,0.9944,0.98,0.99423,0.95393,0.88488,0.27861,0.02029,0.40062,1.3186,0.00139115,0.00139115,0.00139115
125,866.263,0.89621,0.70046,0.21575,0.60604,1.24042,0.97855,0.98,0.98293,0.74052,0.97682,0.94,0.933,0.90023,0.84437,0.47003,0.02869,0.43477,1.3432,0.0013862,0.0013862,0.0013862
126,872.655,0.90627,0.68392,0.2142,0.59122,1.25037,0.99705,1,0.995,0.75276,0.93717,0.94,0.91954,0.90282,0.90498,0.47153,0.02181,0.39686,1.32004,0.00138125,0.00138125,0.00138125
127,879.116,0.88537,0.70191,0.217,0.59989,1.22318,0.99434,1,0.995,0.76675,0.95435,0.96,0.93592,0.89507,0.80144,0.43363,0.02424,0.40145,1.28834,0.0013763,0.0013763,0.0013763
128,885.586,0.87847,0.83883,0.20534,0.57196,1.23225,0.9971,1,0.995,0.78023,0.97715,0.98,0.963,0.90377,0.76155,0.42373,0.02229,0.3578,1.28372,0.00137135,0.00137135,0.00137135
129,891.975,0.89017,0.63682,0.19611,0.57813,1.24441,0.99607,1,0.995,0.76985,0.99607,1,0.995,0.93976,0.76331,0.36201,0.02297,0.34026,1.27204,0.0013664,0.0013664,0.0013664
130,898.391,0.87027,0.68562,0.21383,0.58812,1.2323,0.99675,1,0.995,0.77847,0.97681,0.98,0.9638,0.92967,0.77797,0.37661,0.06344,0.35771,1.27391,0.00136145,0.00136145,0.00136145
131,904.786,0.90236,0.71978,0.22038,0.61824,1.2382,0.99625,1,0.995,0.75575,0.97633,0.98,0.965,0.92204,0.88752,0.33072,0.02174,0.40276,1.34729,0.0013565,0.0013565,0.0013565
132,911.275,0.90145,0.71967,0.22823,0.58686,1.23505,0.99544,1,0.995,0.78674,0.99544,1,0.995,0.9327,0.77046,0.26642,0.02367,0.38629,1.29147,0.00135155,0.00135155,0.00135155
133,918.133,0.90256,0.75554,0.23294,0.57908,1.25311,0.97718,1,0.99461,0.78613,0.95764,0.98,0.97381,0.90149,0.79844,0.37807,0.01974,0.3637,1.27612,0.0013466,0.0013466,0.0013466
134,924.519,0.89157,0.61202,0.22616,0.58559,1.22274,1,0.98324,0.995,0.78401,0.97951,0.95632,0.9742,0.923,0.83476,0.35308,0.01112,0.3937,1.27697,0.00134165,0.00134165,0.00134165
135,930.934,0.8583,0.62409,0.22643,0.58187,1.20602,0.97626,1,0.99422,0.76889,0.9371,0.96,0.9386,0.92093,0.93548,0.36374,0.02133,0.39662,1.30859,0.0013367,0.0013367,0.0013367
136,937.415,0.8847,0.62449,0.22372,0.5909,1.2431,1,0.99834,0.995,0.76545,0.95998,0.95943,0.94069,0.91093,0.90619,0.39601,0.03182,0.38946,1.28454,0.00133175,0.00133175,0.00133175
137,943.806,0.88097,0.71187,0.22613,0.57461,1.22824,1,0.99963,0.995,0.75294,0.97716,0.98,0.9702,0.89501,0.84161,0.4175,0.02504,0.39322,1.27556,0.0013268,0.0013268,0.0013268
138,950.2,0.86748,0.61605,0.22034,0.59169,1.22537,0.99707,1,0.995,0.79145,0.95674,0.96,0.9526,0.91416,0.7522,0.43621,0.03421,0.33932,1.26572,0.00132185,0.00132185,0.00132185
139,956.599,0.87039,0.5761,0.21457,0.57823,1.2254,0.99651,1,0.995,0.76972,0.95645,0.96,0.94869,0.89098,0.80358,0.54098,0.11692,0.37257,1.30028,0.0013169,0.0013169,0.0013169
140,963.072,0.88057,0.6026,0.19799,0.56756,1.24455,0.99141,1,0.995,0.77069,0.99141,1,0.995,0.93837,0.79988,0.25786,0.01249,0.36081,1.2887,0.00131195,0.00131195,0.00131195
141,969.471,0.90028,0.6327,0.21168,0.58786,1.24228,0.99746,1,0.995,0.76452,0.99746,1,0.995,0.9389,0.81872,0.35137,0.02995,0.36379,1.29988,0.001307,0.001307,0.001307
142,975.889,0.84225,0.51767,0.21418,0.5573,1.1987,0.9982,1,0.995,0.76765,0.9982,1,0.995,0.92597,0.79684,0.39232,0.01635,0.36562,1.30106,0.00130205,0.00130205,0.00130205
143,982.269,0.89113,0.5805,0.18608,0.57799,1.23053,0.97806,1,0.99461,0.74871,0.97806,1,0.99461,0.9309,0.96317,0.36831,0.05502,0.44193,1.35134,0.0012971,0.0012971,0.0012971
144,988.731,0.85776,0.64151,0.21368,0.5731,1.20838,0.97833,1,0.99461,0.75552,0.99375,0.98,0.975,0.93148,0.90163,0.36988,0.01499,0.40275,1.31305,0.00129215,0.00129215,0.00129215
145,995.118,0.86858,0.62895,0.20673,0.56038,1.21175,0.97914,1,0.995,0.77983,0.97914,1,0.995,0.92782,0.80632,0.35945,0.01403,0.38302,1.26221,0.0012872,0.0012872,0.0012872
146,1001.5,0.85691,0.56111,0.19564,0.58344,1.22731,0.95927,1,0.99305,0.76323,0.92039,0.96,0.94932,0.91636,0.90472,0.42612,0.04181,0.44548,1.30239,0.00128225,0.00128225,0.00128225
147,1007.9,0.84535,0.48483,0.18911,0.57013,1.19009,1,0.97778,0.99461,0.76393,1,0.97778,0.99461,0.92858,0.88451,0.29469,0.02382,0.39521,1.2871,0.0012773,0.0012773,0.0012773
148,1014.38,0.85056,0.60523,0.21766,0.55536,1.20011,0.99479,1,0.995,0.77106,0.99479,1,0.995,0.97268,0.84512,0.18493,0.01562,0.36979,1.26704,0.00127235,0.00127235,0.00127235
149,1020.99,0.84281,0.63459,0.20235,0.56063,1.18961,0.99447,1,0.995,0.77809,0.99447,1,0.995,0.94488,0.85203,0.25471,0.01909,0.3584,1.30136,0.0012674,0.0012674,0.0012674
150,1027.36,0.87093,0.62176,0.20167,0.54645,1.22211,0.96136,1,0.99422,0.76653,0.96136,1,0.99422,0.94691,0.79554,0.28804,0.03314,0.36786,1.30242,0.00126245,0.00126245,0.00126245
151,1033.75,0.90064,0.65813,0.20417,0.58758,1.24435,0.99749,1,0.995,0.77438,0.99749,1,0.995,0.94658,0.83476,0.25443,0.02,0.36477,1.29569,0.0012575,0.0012575,0.0012575
152,1040.19,0.86842,0.59038,0.21123,0.58,1.22113,0.99603,0.98,0.99286,0.75072,0.99603,0.98,0.99286,0.95253,0.81872,0.25172,0.02211,0.42046,1.31311,0.00125255,0.00125255,0.00125255
153,1046.6,0.87901,0.56623,0.18986,0.56954,1.22498,0.99145,1,0.995,0.751,0.99145,1,0.995,0.95569,0.92254,0.2562,0.02579,0.39841,1.31926,0.0012476,0.0012476,0.0012476
154,1053.01,0.84083,0.51395,0.1927,0.54179,1.20231,0.979,1,0.995,0.75297,0.979,1,0.995,0.95642,0.89082,0.24583,0.03074,0.38222,1.31155,0.00124265,0.00124265,0.00124265
155,1059.39,0.84121,0.55987,0.20841,0.55767,1.19384,0.98446,0.98,0.99461,0.76226,0.98446,0.98,0.99461,0.94121,0.90151,0.26925,0.02338,0.38756,1.31072,0.0012377,0.0012377,0.0012377
156,1065.83,0.84808,0.56049,0.17833,0.55481,1.21292,0.99556,1,0.995,0.74063,0.95561,0.96,0.9526,0.90054,0.9226,0.39793,0.02817,0.40086,1.35409,0.00123275,0.00123275,0.00123275
157,1072.24,0.88785,0.59137,0.20934,0.56532,1.23725,0.98325,1,0.995,0.75201,0.9215,0.94,0.91443,0.9079,0.87538,0.4793,0.02302,0.39262,1.3095,0.0012278,0.0012278,0.0012278
158,1078.69,0.80586,0.52661,0.18589,0.54962,1.17988,0.99348,1,0.995,0.75964,0.97361,0.98,0.9626,0.92418,0.86949,0.29805,0.02239,0.40965,1.33317,0.00122285,0.00122285,0.00122285
159,1085.08,0.85426,0.57333,0.18031,0.55474,1.19566,0.99918,1,0.995,0.77253,0.97883,0.98,0.9662,0.94505,0.86797,0.23679,0.02547,0.39038,1.34732,0.0012179,0.0012179,0.0012179
160,1091.52,0.83455,0.62082,0.19065,0.54687,1.20775,0.98032,0.99651,0.99422,0.72517,0.96065,0.97667,0.97051,0.91282,1.04649,0.34942,0.03302,0.40831,1.40653,0.00121295,0.00121295,0.00121295
161,1097.91,0.8544,0.53433,0.1715,0.57214,1.20329,0.998,1,0.995,0.73879,0.97796,0.98,0.9734,0.92497,0.98104,0.3329,0.02378,0.3947,1.37497,0.001208,0.001208,0.001208
162,1104.34,0.83653,0.55655,0.1734,0.55105,1.1869,0.99696,1,0.995,0.75015,0.97695,0.98,0.9734,0.94022,0.96592,0.28241,0.03253,0.42082,1.35529,0.00120305,0.00120305,0.00120305
163,1110.71,0.84249,0.58118,0.18199,0.54387,1.18465,0.99775,0.98,0.99423,0.74036,0.97739,0.96,0.97262,0.94586,0.9262,0.28176,0.02087,0.38883,1.34265,0.0011981,0.0011981,0.0011981
164,1117.15,0.83342,0.50647,0.18374,0.56458,1.21068,1,0.99365,0.995,0.75416,0.95978,0.95469,0.94464,0.92984,0.89806,0.39469,0.01585,0.38249,1.34289,0.00119315,0.00119315,0.00119315
165,1123.54,0.8273,0.45694,0.17759,0.54352,1.19882,0.99223,1,0.995,0.76758,0.95254,0.96,0.94829,0.92335,0.85106,0.39915,0.04319,0.36195,1.32592,0.0011882,0.0011882,0.0011882
166,1129.95,0.81665,0.56059,0.19467,0.53697,1.20295,0.99562,1,0.995,0.7613,0.99562,1,0.995,0.95241,0.83204,0.23161,0.01563,0.35707,1.3297,0.00118325,0.00118325,0.00118325
167,1136.37,0.84944,0.52234,0.18134,0.53759,1.21387,0.99517,1,0.995,0.72658,0.95537,0.96,0.95043,0.92604,0.85711,0.34893,0.01609,0.38908,1.36171,0.0011783,0.0011783,0.0011783
168,1142.84,0.86096,0.54367,0.20848,0.5575,1.20846,0.99702,1,0.995,0.73954,0.97707,0.98,0.9726,0.92766,0.94294,0.34307,0.01956,0.37931,1.34846,0.00117335,0.00117335,0.00117335
169,1149.22,0.80716,0.43882,0.16834,0.54684,1.18504,0.99809,1,0.995,0.76199,0.95817,0.96,0.93447,0.91338,0.80198,0.38248,0.04301,0.34034,1.2824,0.0011684,0.0011684,0.0011684
170,1155.61,0.84044,0.49368,0.17662,0.55611,1.20558,0.99896,1,0.995,0.75281,0.95893,0.96,0.93962,0.91711,0.81294,0.37322,0.02297,0.34514,1.29317,0.00116345,0.00116345,0.00116345
171,1162.05,0.79769,0.47,0.18753,0.53504,1.17896,0.99899,1,0.995,0.74968,0.97896,0.98,0.9598,0.90918,0.92567,0.37017,0.03539,0.35892,1.3417,0.0011585,0.0011585,0.0011585
172,1168.52,0.86883,0.50601,0.17564,0.55233,1.21277,0.99692,1,0.995,0.75267,0.97698,0.98,0.9702,0.9396,0.81503,0.32498,0.02714,0.35381,1.30923,0.00115355,0.00115355,0.00115355
173,1174.9,0.81922,0.45264,0.16643,0.53463,1.20275,0.99586,1,0.995,0.74657,0.97594,0.98,0.9726,0.93984,0.90901,0.32893,0.03519,0.37173,1.3078,0.0011486,0.0011486,0.0011486
174,1181.29,0.85238,0.47014,0.18059,0.55145,1.20788,0.99525,1,0.995,0.73255,0.95532,0.96,0.94373,0.93554,0.96082,0.41817,0.03032,0.3967,1.3262,0.00114365,0.00114365,0.00114365
175,1187.67,0.83886,0.48151,0.17496,0.55227,1.19289,0.99586,1,0.995,0.62018,0.95592,0.96,0.95295,0.92441,1.38966,0.36264,0.02956,0.49349,1.65435,0.0011387,0.0011387,0.0011387
176,1194.16,0.84668,0.5464,0.18021,0.54833,1.20245,0.99845,1,0.995,0.75149,0.95851,0.96,0.93313,0.89232,0.84996,0.38408,0.01693,0.34211,1.33486,0.00113375,0.00113375,0.00113375
177,1200.54,0.85073,0.53199,0.18676,0.55182,1.19641,0.99815,1,0.995,0.75187,0.95817,0.96,0.95047,0.92592,0.8318,0.3617,0.01769,0.35602,1.31146,0.0011288,0.0011288,0.0011288
178,1206.94,0.83462,0.55242,0.18313,0.54434,1.20028,0.99693,1,0.995,0.77102,0.9769,0.98,0.9714,0.93751,0.79345,0.39913,0.03407,0.35228,1.28786,0.00112385,0.00112385,0.00112385
179,1213.33,0.82604,0.47511,0.1863,0.54671,1.20586,1,0.9997,0.995,0.76161,0.98,0.97979,0.967,0.94135,0.83641,0.37934,0.02738,0.34376,1.28509,0.0011189,0.0011189,0.0011189
180,1219.78,0.81288,0.44259,0.15753,0.53244,1.1915,0.99736,0.98,0.99461,0.74349,0.95665,0.94,0.94293,0.92954,0.89538,0.43796,0.01726,0.36313,1.32925,0.00111395,0.00111395,0.00111395
181,1226.22,0.8349,0.44477,0.16291,0.53316,1.19469,0.99724,0.98,0.99387,0.73271,0.95632,0.94,0.95017,0.94111,0.88959,0.39231,0.0136,0.37202,1.35681,0.001109,0.001109,0.001109
182,1232.62,0.84155,0.55778,0.17621,0.55927,1.19327,0.9936,0.98,0.99461,0.73085,0.97332,0.96,0.97136,0.93818,0.82756,0.37508,0.01364,0.35327,1.30338,0.00110405,0.00110405,0.00110405
183,1239,0.79539,0.41992,0.17152,0.4944,1.18122,0.99831,1,0.995,0.75623,0.97835,0.98,0.9706,0.93751,0.91532,0.36358,0.02069,0.36306,1.33149,0.0010991,0.0010991,0.0010991
184,1245.45,0.81312,0.49246,0.1788,0.52157,1.18863,0.99748,1,0.995,0.74546,0.95751,0.96,0.95003,0.93112,0.91437,0.45134,0.03422,0.38216,1.34158,0.00109415,0.00109415,0.00109415
185,1251.84,0.80403,0.48887,0.16276,0.51946,1.18255,0.99914,1,0.995,0.74344,0.97584,0.96,0.9448,0.92644,0.89142,0.39845,0.02709,0.34438,1.31223,0.0010892,0.0010892,0.0010892
186,1258.26,0.83445,0.49373,0.15326,0.54541,1.19524,0.99879,1,0.995,0.72043,0.95725,0.94,0.92355,0.92355,0.84478,0.43551,0.01437,0.34665,1.32879,0.00108425,0.00108425,0.00108425
187,1264.65,0.83218,0.5847,0.18476,0.54071,1.20075,1,0.9985,0.995,0.73458,0.97997,0.97855,0.9626,0.93159,0.93653,0.31936,0.0149,0.37336,1.36053,0.0010793,0.0010793,0.0010793
188,1271.11,0.81436,0.43337,0.18597,0.53734,1.18158,0.99896,1,0.995,0.76233,0.99896,1,0.995,0.95658,0.8012,0.21344,0.01186,0.33462,1.31081,0.00107435,0.00107435,0.00107435
189,1277.47,0.83721,0.45215,0.19189,0.53318,1.20838,0.99823,1,0.995,0.7616,0.99823,1,0.995,0.9398,0.89623,0.2651,0.01056,0.35929,1.29341,0.0010694,0.0010694,0.0010694
190,1283.87,0.80857,0.49619,0.17212,0.52721,1.18368,0.99577,1,0.995,0.75183,0.97519,0.98,0.9642,0.93144,0.80671,0.2896,0.01533,0.38113,1.30897,0.00106445,0.00106445,0.00106445
191,1290.33,0.86346,0.50046,0.17254,0.5574,1.21479,1,0.99164,0.995,0.74388,0.93957,0.93294,0.91627,0.89622,0.77392,0.37435,0.01245,0.36368,1.32358,0.0010595,0.0010595,0.0010595
192,1296.77,0.81133,0.45294,0.15675,0.5474,1.18259,0.97622,1,0.99461,0.73705,0.93706,0.96,0.94101,0.9227,1.0759,0.34794,0.00991,0.46226,1.39417,0.00105455,0.00105455,0.00105455
193,1303.18,0.80028,0.4557,0.15069,0.52412,1.18089,0.99596,1,0.995,0.75318,0.99596,1,0.995,0.93913,0.91741,0.29706,0.0143,0.40293,1.32635,0.0010496,0.0010496,0.0010496
194,1309.58,0.77791,0.36392,0.17728,0.51828,1.16357,1,0.99779,0.995,0.76574,0.95993,0.95826,0.94421,0.93842,0.84801,0.33316,0.01346,0.39663,1.31327,0.00104465,0.00104465,0.00104465
195,1316.04,0.79938,0.45453,0.15895,0.522,1.17942,0.99789,1,0.995,0.7669,0.95744,0.96,0.92723,0.90976,0.88061,0.44015,0.01397,0.36746,1.32707,0.0010397,0.0010397,0.0010397
196,1322.49,0.8263,0.47704,0.16512,0.53396,1.18071,1,0.99575,0.995,0.75729,0.97993,0.97645,0.9738,0.93212,0.87927,0.32164,0.0189,0.41028,1.33039,0.00103475,0.00103475,0.00103475
197,1328.9,0.81312,0.35134,0.16188,0.54246,1.18373,0.99751,1,0.995,0.74489,0.97747,0.98,0.9738,0.9396,0.94177,0.31352,0.01315,0.40601,1.35716,0.0010298,0.0010298,0.0010298
198,1335.34,0.79564,0.40766,0.16104,0.52729,1.17691,0.99774,1,0.995,0.73125,0.97779,0.98,0.9738,0.92758,0.94574,0.34674,0.01079,0.38172,1.33967,0.00102485,0.00102485,0.00102485
199,1341.74,0.80727,0.37425,0.16296,0.50644,1.19765,0.9961,1,0.995,0.74652,0.97603,0.98,0.9742,0.92306,0.92046,0.38622,0.01045,0.37699,1.35526,0.0010199,0.0010199,0.0010199
200,1348.24,0.76001,0.40852,0.14938,0.51652,1.15438,0.99816,1,0.995,0.76919,0.97815,0.98,0.98931,0.92663,0.87374,0.41102,0.01701,0.35562,1.34254,0.00101495,0.00101495,0.00101495
201,1354.63,0.80763,0.42832,0.16802,0.5368,1.18555,0.99739,1,0.995,0.75539,0.97744,0.98,0.97868,0.93216,0.85953,0.39681,0.02895,0.35093,1.32467,0.00101,0.00101,0.00101
202,1361.02,0.79531,0.43347,0.16057,0.518,1.16248,0.99619,1,0.995,0.74658,0.97609,0.98,0.9738,0.90953,0.9332,0.39101,0.0285,0.35928,1.36152,0.00100505,0.00100505,0.00100505
203,1367.41,0.7882,0.46446,0.15238,0.50867,1.17835,0.99659,1,0.995,0.74798,0.97654,0.98,0.9698,0.9392,0.94765,0.29808,0.01297,0.37311,1.35815,0.0010001,0.0010001,0.0010001
204,1373.88,0.81621,0.48639,0.1759,0.52501,1.19925,0.99081,1,0.995,0.73663,0.99081,1,0.995,0.94452,0.87939,0.19169,0.02144,0.35422,1.33812,0.00099515,0.00099515,0.00099515
205,1380.28,0.80082,0.36685,0.14567,0.50905,1.17838,0.99131,1,0.995,0.73955,0.99131,1,0.995,0.96561,0.86134,0.21352,0.01438,0.40683,1.37064,0.0009902,0.0009902,0.0009902
206,1386.72,0.79163,0.43202,0.15275,0.50424,1.15072,1,0.99634,0.995,0.72448,1,0.99634,0.995,0.95195,0.9665,0.17789,0.0247,0.42173,1.38849,0.00098525,0.00098525,0.00098525
207,1393.15,0.79757,0.39039,0.15534,0.51852,1.17405,0.99624,1,0.995,0.7206,0.99624,1,0.995,0.94951,1.00577,0.23594,0.02347,0.38153,1.40063,0.0009803,0.0009803,0.0009803
208,1399.6,0.77023,0.38468,0.15983,0.49695,1.16515,0.98037,0.99903,0.99461,0.70646,0.96075,0.97914,0.97422,0.9571,1.01994,0.26143,0.01933,0.39991,1.42487,0.00097535,0.00097535,0.00097535
209,1406.03,0.77729,0.35709,0.14698,0.50605,1.1496,0.98032,0.99636,0.99461,0.73427,0.96064,0.97636,0.97381,0.95429,0.94399,0.27986,0.02779,0.41297,1.37978,0.0009704,0.0009704,0.0009704
210,1412.41,0.80982,0.33903,0.16034,0.50868,1.19877,0.9945,1,0.995,0.7414,0.9945,1,0.995,0.95731,0.84198,0.24933,0.02567,0.3373,1.36409,0.00096545,0.00096545,0.00096545
211,1418.82,0.79541,0.44817,0.14721,0.49918,1.16588,0.99423,1,0.995,0.73042,0.99423,1,0.995,0.94777,0.92861,0.30357,0.011,0.3649,1.37663,0.0009605,0.0009605,0.0009605
212,1425.29,0.79001,0.42808,0.17421,0.50228,1.16937,0.97954,1,0.995,0.72479,0.95988,0.98,0.9726,0.93697,1.01313,0.37312,0.01312,0.38016,1.44543,0.00095555,0.00095555,0.00095555
213,1431.67,0.77758,0.42816,0.16043,0.49325,1.16896,0.99072,1,0.995,0.73698,0.99072,1,0.995,0.94291,0.93857,0.37014,0.01605,0.38932,1.3673,0.0009506,0.0009506,0.0009506
214,1438.09,0.77536,0.4077,0.1558,0.50386,1.16466,0.97813,1,0.99461,0.73901,0.97813,1,0.99461,0.94292,0.88314,0.34902,0.01637,0.37728,1.33309,0.00094565,0.00094565,0.00094565
215,1444.48,0.76601,0.34512,0.14078,0.49994,1.1547,1,0.99673,0.995,0.74049,0.97994,0.97683,0.9726,0.9479,0.96552,0.31248,0.0062,0.37257,1.38266,0.0009407,0.0009407,0.0009407
216,1450.94,0.73587,0.39895,0.14921,0.49719,1.13684,0.99743,1,0.995,0.73938,0.97739,0.98,0.973,0.94543,0.91387,0.257,0.01571,0.36657,1.34898,0.00093575,0.00093575,0.00093575
217,1457.35,0.75554,0.38132,0.14706,0.49088,1.13897,0.99566,1,0.995,0.75592,0.97634,0.98,0.975,0.95394,0.81753,0.24647,0.02018,0.3617,1.34132,0.0009308,0.0009308,0.0009308
218,1463.74,0.79098,0.37302,0.16452,0.49253,1.17021,0.99473,1,0.995,0.74279,0.97483,0.98,0.9746,0.95758,0.96372,0.24715,0.01456,0.37299,1.39443,0.00092585,0.00092585,0.00092585
219,1470.14,0.77748,0.38596,0.13998,0.4852,1.14741,0.996,1,0.995,0.74869,0.97756,0.98,0.975,0.95073,0.87426,0.31505,0.01273,0.36124,1.36362,0.0009209,0.0009209,0.0009209
220,1476.61,0.7592,0.30865,0.1229,0.48118,1.15688,1,0.9983,0.995,0.74492,1,0.9983,0.995,0.9622,0.94563,0.2045,0.03171,0.36065,1.35683,0.00091595,0.00091595,0.00091595
221,1483,0.77283,0.38716,0.15648,0.49159,1.17529,0.99846,1,0.995,0.75249,0.97845,0.98,0.9738,0.95004,0.9205,0.23198,0.02034,0.34324,1.34929,0.000911,0.000911,0.000911
222,1489.43,0.75112,0.37353,0.1324,0.46823,1.14264,0.99805,1,0.995,0.74406,0.97804,0.98,0.9738,0.94742,0.85288,0.26221,0.00944,0.33413,1.32179,0.00090605,0.00090605,0.00090605
223,1495.85,0.76792,0.3885,0.14348,0.46702,1.15891,0.99651,1,0.995,0.74426,0.99651,1,0.995,0.95768,0.92251,0.18998,0.02233,0.36072,1.36765,0.0009011,0.0009011,0.0009011
224,1502.31,0.74372,0.36774,0.14102,0.48263,1.14152,0.99821,1,0.995,0.74482,0.97819,0.98,0.9742,0.93668,0.8988,0.29904,0.02439,0.35215,1.3834,0.00089615,0.00089615,0.00089615
225,1508.68,0.73263,0.34241,0.14644,0.47328,1.12956,0.99785,1,0.995,0.73356,0.97789,0.98,0.9738,0.94966,0.83641,0.34524,0.01957,0.34259,1.36534,0.0008912,0.0008912,0.0008912
226,1515.1,0.7692,0.35933,0.12259,0.48974,1.15466,0.99853,1,0.995,0.70813,0.99853,1,0.995,0.95703,1.07015,0.25976,0.02039,0.39904,1.47488,0.00088625,0.00088625,0.00088625
227,1521.51,0.76256,0.31701,0.13316,0.47616,1.15086,0.99628,1,0.995,0.72652,0.97636,0.98,0.9742,0.952,1.02108,0.24671,0.01343,0.41547,1.43661,0.0008813,0.0008813,0.0008813
228,1528,0.78669,0.36894,0.1357,0.49957,1.16487,0.99417,1,0.995,0.74455,0.99417,1,0.995,0.95286,0.88977,0.27065,0.01833,0.37402,1.37188,0.00087635,0.00087635,0.00087635
229,1534.37,0.74373,0.32721,0.14603,0.49111,1.1451,0.99767,1,0.995,0.71614,0.99767,1,0.995,0.96041,0.98979,0.24455,0.00908,0.38212,1.40402,0.0008714,0.0008714,0.0008714
230,1540.75,0.75805,0.35257,0.13706,0.48765,1.15374,0.99653,1,0.995,0.75126,0.9766,0.98,0.9738,0.94769,0.90422,0.2858,0.01132,0.37029,1.35202,0.00086645,0.00086645,0.00086645
231,1547.16,0.76578,0.39425,0.15758,0.48932,1.16572,0.99758,1,0.995,0.74451,0.97763,0.98,0.9734,0.93733,0.84697,0.34839,0.00856,0.35392,1.34467,0.0008615,0.0008615,0.0008615
232,1553.62,0.73692,0.36537,0.13393,0.47243,1.14353,0.99767,1,0.995,0.73247,0.95777,0.96,0.95,0.94039,0.8963,0.30384,0.01199,0.3617,1.37742,0.00085655,0.00085655,0.00085655
233,1560.04,0.74227,0.39417,0.14321,0.48021,1.14431,0.99793,1,0.995,0.74345,0.95895,0.96,0.95051,0.9364,0.89129,0.30388,0.01869,0.35516,1.33831,0.0008516,0.0008516,0.0008516
234,1566.43,0.74814,0.35906,0.13253,0.47797,1.14311,0.9983,1,0.995,0.72656,0.9783,0.98,0.9742,0.94002,0.96749,0.31104,0.01622,0.37008,1.37969,0.00084665,0.00084665,0.00084665
235,1572.82,0.75294,0.34524,0.12913,0.48305,1.13203,0.99788,1,0.995,0.7145,0.99788,1,0.995,0.94145,0.99457,0.25249,0.01399,0.37533,1.41176,0.0008417,0.0008417,0.0008417
236,1579.26,0.7371,0.33585,0.14805,0.46691,1.14275,0.99744,1,0.995,0.74129,0.97749,0.98,0.9726,0.94961,0.84158,0.28924,0.00801,0.34012,1.36832,0.00083675,0.00083675,0.00083675
237,1585.66,0.71635,0.3208,0.15773,0.47717,1.11682,0.99804,1,0.995,0.7473,0.97808,0.98,0.9726,0.94282,0.86857,0.32274,0.00611,0.35133,1.33753,0.0008318,0.0008318,0.0008318
238,1592.06,0.75771,0.32333,0.14913,0.48508,1.13072,0.99746,1,0.995,0.74565,0.99746,1,0.995,0.94794,0.86567,0.29244,0.00887,0.34871,1.3308,0.00082685,0.00082685,0.00082685
239,1598.44,0.73812,0.34471,0.13306,0.46355,1.13809,0.99365,1,0.995,0.71303,0.95454,0.96,0.94837,0.93128,0.97701,0.31564,0.00902,0.38414,1.40089,0.0008219,0.0008219,0.0008219
240,1604.88,0.75829,0.31972,0.13011,0.48115,1.14799,0.99246,1,0.995,0.73497,0.97245,0.98,0.9618,0.9456,0.89148,0.25296,0.00707,0.39047,1.36831,0.00081695,0.00081695,0.00081695
241,1611.26,0.72279,0.4208,0.14037,0.46099,1.12803,0.99247,1,0.995,0.74251,0.95277,0.96,0.94489,0.93677,0.87511,0.25908,0.00999,0.38406,1.35939,0.000812,0.000812,0.000812
242,1617.69,0.72925,0.35243,0.13003,0.45179,1.14052,0.99602,1,0.995,0.70678,0.95607,0.96,0.94659,0.94275,1.06329,0.25251,0.00752,0.42122,1.4795,0.00080705,0.00080705,0.00080705
243,1624.07,0.72647,0.39313,0.14463,0.45626,1.12166,1,0.99674,0.995,0.71762,0.97994,0.97689,0.9626,0.93919,1.00114,0.27117,0.00993,0.39344,1.42593,0.0008021,0.0008021,0.0008021
244,1630.54,0.74053,0.36876,0.13045,0.47338,1.14965,1,0.99506,0.995,0.72576,0.9799,0.97506,0.9626,0.94161,0.97785,0.26709,0.01199,0.39269,1.41366,0.00079715,0.00079715,0.00079715
245,1636.92,0.70199,0.31034,0.13709,0.4607,1.12396,0.9975,1,0.995,0.74075,0.9975,1,0.995,0.95687,0.93225,0.24695,0.0142,0.37593,1.39456,0.0007922,0.0007922,0.0007922
246,1643.32,0.73442,0.42212,0.1398,0.47496,1.1334,0.99781,1,0.995,0.74114,0.99781,1,0.995,0.94768,0.96157,0.29628,0.00974,0.36299,1.38511,0.00078725,0.00078725,0.00078725
247,1649.72,0.73318,0.25847,0.12736,0.46742,1.1328,0.99784,1,0.995,0.7299,0.99784,1,0.995,0.94159,1.00458,0.31869,0.00681,0.37966,1.42267,0.0007823,0.0007823,0.0007823
248,1656.17,0.74067,0.34684,0.13015,0.4602,1.13325,0.99698,1,0.995,0.72712,0.97698,0.98,0.9734,0.94184,1.02388,0.28403,0.01967,0.37789,1.45345,0.00077735,0.00077735,0.00077735
