epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
244,1027.3,0.69857,0.37627,0.15923,0.41107,1.09246,0.9556,1,0.98754,0.72827,0.94499,0.98889,0.97522,0.95029,0.95344,0.21986,0.02228,0.41447,1.38839,0.00079715,0.00079715,0.00079715
245,1031.05,0.70638,0.37924,0.16368,0.41058,1.0896,0.94631,1,0.98921,0.71968,0.93579,0.98889,0.97623,0.96402,0.97387,0.18267,0.0227,0.422,1.38908,0.0007922,0.0007922,0.0007922
246,1034.82,0.67817,0.38547,0.16173,0.38826,1.07485,0.95853,0.98889,0.9928,0.73853,0.95853,0.98889,0.9928,0.97163,0.95831,0.14679,0.01848,0.38754,1.38063,0.00078725,0.00078725,0.00078725
247,1038.55,0.67311,0.37571,0.15522,0.38174,1.08548,0.96744,0.99032,0.99446,0.74066,0.96744,0.99032,0.99446,0.97913,0.9356,0.15223,0.01307,0.38224,1.36667,0.0007823,0.0007823,0.0007823
248,1042.34,0.68174,0.3336,0.16237,0.39747,1.0942,0.96752,0.99294,0.99468,0.73324,0.96752,0.99294,0.99468,0.97157,0.9423,0.1712,0.01227,0.39258,1.36547,0.00077735,0.00077735,0.00077735
249,1046.07,0.68363,0.3273,0.17455,0.39248,1.08094,0.99638,1,0.995,0.72447,0.99638,1,0.995,0.95827,0.97019,0.2147,0.01672,0.3825,1.38112,0.0007724,0.0007724,0.0007724
250,1049.81,0.69958,0.39921,0.16523,0.3988,1.08417,0.98299,1,0.99456,0.73021,0.97207,0.98889,0.97924,0.96289,0.94927,0.18355,0.01358,0.37704,1.39218,0.00076745,0.00076745,0.00076745
251,1053.54,0.69391,0.3873,0.16734,0.40847,1.09768,0.97678,1,0.99302,0.7105,0.96593,0.98889,0.97699,0.96371,1.00278,0.16269,0.01301,0.39837,1.43291,0.0007625,0.0007625,0.0007625
252,1057.29,0.66763,0.394,0.16261,0.39767,1.09526,0.9782,0.99733,0.99218,0.71714,0.9782,0.99733,0.99218,0.963,0.94798,0.17169,0.01707,0.38139,1.39163,0.00075755,0.00075755,0.00075755
253,1061.05,0.67383,0.33694,0.15088,0.39462,1.10212,0.97825,0.9996,0.99252,0.70982,0.97825,0.9996,0.99252,0.98027,0.95613,0.12919,0.01689,0.39591,1.40861,0.0007526,0.0007526,0.0007526
254,1064.79,0.67394,0.36932,0.14627,0.39228,1.05854,0.96774,1,0.99287,0.70561,0.96774,1,0.99287,0.97896,0.9619,0.12417,0.01222,0.38814,1.42243,0.00074765,0.00074765,0.00074765
255,1068.51,0.70723,0.35124,0.14945,0.41969,1.11182,0.96664,1,0.99435,0.71024,0.96664,1,0.99435,0.98109,1.00342,0.12206,0.01348,0.39433,1.42003,0.0007427,0.0007427,0.0007427
256,1072.24,0.69393,0.36626,0.14317,0.40988,1.09156,0.97824,0.99923,0.99367,0.71462,0.97824,0.99923,0.99367,0.9858,0.951,0.11404,0.00931,0.37124,1.43808,0.00073775,0.00073775,0.00073775
257,1075.98,0.6741,0.33165,0.14799,0.40127,1.07387,0.97749,0.98889,0.99029,0.70359,0.97749,0.98889,0.99029,0.97382,1.02371,0.1315,0.01445,0.40436,1.44494,0.0007328,0.0007328,0.0007328
258,1079.77,0.67487,0.38053,0.15239,0.39134,1.09529,0.95609,1,0.98532,0.69988,0.95609,1,0.98532,0.96982,1.0125,0.1258,0.02001,0.41423,1.45522,0.00072785,0.00072785,0.00072785
259,1083.52,0.65738,0.29088,0.15038,0.38759,1.07372,0.9656,0.98889,0.98664,0.71947,0.9656,0.98889,0.98664,0.97348,0.93269,0.11122,0.02323,0.39813,1.39227,0.0007229,0.0007229,0.0007229
260,1087.25,0.6772,0.34757,0.14538,0.40073,1.08176,0.96763,0.99651,0.99075,0.71893,0.96763,0.99651,0.99075,0.97619,0.9352,0.12681,0.0146,0.39735,1.40249,0.00071795,0.00071795,0.00071795
261,1090.97,0.68563,0.3912,0.14869,0.39585,1.08912,0.95563,1,0.9912,0.69397,0.95563,1,0.9912,0.96989,0.9627,0.1661,0.01419,0.41116,1.41216,0.000713,0.000713,0.000713
262,1094.69,0.65823,0.36805,0.16366,0.38318,1.09162,0.97633,1,0.99241,0.70964,0.97633,1,0.99241,0.95736,0.96538,0.21431,0.00789,0.39779,1.43096,0.00070805,0.00070805,0.00070805
263,1098.43,0.70314,0.33777,0.16325,0.39907,1.10522,0.97483,1,0.99229,0.72044,0.97483,1,0.99229,0.96706,0.97552,0.16271,0.01001,0.37755,1.42013,0.0007031,0.0007031,0.0007031
264,1102.15,0.66024,0.29853,0.14138,0.38708,1.07252,0.96407,1,0.99187,0.74117,0.96407,1,0.99187,0.97232,0.9611,0.13719,0.01228,0.38243,1.41873,0.00069815,0.00069815,0.00069815
265,1105.88,0.66019,0.36367,0.1394,0.3899,1.07126,0.96035,1,0.99135,0.73646,0.96035,1,0.99135,0.97345,0.95407,0.1453,0.01633,0.40586,1.39809,0.0006932,0.0006932,0.0006932
266,1109.61,0.64499,0.30166,0.13928,0.36572,1.05265,0.95601,1,0.98953,0.71819,0.95601,1,0.98953,0.96392,1.00354,0.16127,0.01721,0.42458,1.42436,0.00068825,0.00068825,0.00068825
267,1113.4,0.6534,0.31843,0.14919,0.37423,1.0621,0.9559,1,0.99234,0.72117,0.9559,1,0.99234,0.9718,0.99903,0.14764,0.01373,0.40698,1.4121,0.0006833,0.0006833,0.0006833
268,1117.29,0.63051,0.276,0.13764,0.36957,1.0713,0.95642,1,0.99133,0.72657,0.95642,1,0.99133,0.97496,0.92349,0.12408,0.01127,0.37911,1.43315,0.00067835,0.00067835,0.00067835
269,1121.05,0.66363,0.3126,0.13865,0.3716,1.06613,0.95549,1,0.99125,0.72073,0.95549,1,0.99125,0.97137,0.95893,0.12467,0.01065,0.39505,1.45548,0.0006734,0.0006734,0.0006734
270,1124.82,0.6717,0.28424,0.13911,0.38885,1.08357,0.9649,1,0.99196,0.69531,0.9649,1,0.99196,0.97096,1.06952,0.12677,0.01139,0.40704,1.50876,0.00066845,0.00066845,0.00066845
271,1128.56,0.62681,0.29202,0.14088,0.36796,1.06329,0.96663,1,0.99252,0.71509,0.96663,1,0.99252,0.97675,0.96683,0.11069,0.01127,0.38367,1.43964,0.0006635,0.0006635,0.0006635
272,1132.3,0.64966,0.26628,0.14386,0.38023,1.08161,0.96607,1,0.99041,0.72298,0.96607,1,0.99041,0.98112,0.93539,0.09574,0.0144,0.39354,1.40423,0.00065855,0.00065855,0.00065855
273,1136.04,0.6504,0.34125,0.13984,0.4029,1.06735,0.96619,1,0.98866,0.71059,0.96619,1,0.98866,0.98006,0.98789,0.10504,0.01277,0.40197,1.42698,0.0006536,0.0006536,0.0006536
274,1139.79,0.64569,0.2454,0.12676,0.37809,1.06325,0.96649,1,0.98805,0.71234,0.96649,1,0.98805,0.97972,1.06888,0.09771,0.01187,0.42182,1.45543,0.00064865,0.00064865,0.00064865
275,1143.54,0.66001,0.31647,0.14463,0.38854,1.08992,0.96598,1,0.99078,0.71734,0.96598,1,0.99078,0.98198,0.97179,0.09139,0.00921,0.37622,1.46539,0.0006437,0.0006437,0.0006437
276,1147.31,0.64612,0.31597,0.14136,0.36982,1.0679,0.96765,1,0.99187,0.71337,0.96765,1,0.99187,0.98405,1.01438,0.09727,0.00689,0.40404,1.47338,0.00063875,0.00063875,0.00063875
277,1151.08,0.61958,0.38514,0.14285,0.37714,1.05524,0.9744,1,0.99358,0.7103,0.9744,1,0.99358,0.98123,0.99103,0.09599,0.00863,0.38659,1.46739,0.0006338,0.0006338,0.0006338
278,1154.84,0.60712,0.2879,0.12015,0.36852,1.04133,0.96707,1,0.99423,0.70018,0.96707,1,0.99423,0.98514,0.99388,0.09699,0.01607,0.3856,1.45125,0.00062885,0.00062885,0.00062885
279,1158.64,0.62774,0.30478,0.13691,0.38064,1.0544,0.96589,1,0.99369,0.71851,0.96589,1,0.99369,0.9823,0.96919,0.11716,0.01239,0.38917,1.43462,0.0006239,0.0006239,0.0006239
280,1162.41,0.64459,0.25236,0.1339,0.37612,1.06753,0.96716,1,0.9906,0.70779,0.96716,1,0.9906,0.98136,0.9981,0.11998,0.01409,0.40474,1.46653,0.00061895,0.00061895,0.00061895
281,1166.2,0.65691,0.32378,0.1502,0.37374,1.07361,0.96579,0.98889,0.9895,0.70341,0.96579,0.98889,0.9895,0.97975,1.0543,0.13369,0.02015,0.41656,1.48356,0.000614,0.000614,0.000614
282,1169.95,0.65571,0.43004,0.1529,0.38979,1.08504,0.96597,0.98889,0.98786,0.69894,0.96597,0.98889,0.98786,0.97473,1.04573,0.14132,0.0149,0.41935,1.50632,0.00060905,0.00060905,0.00060905
283,1173.73,0.65066,0.31889,0.14164,0.37841,1.055,0.9677,0.99868,0.99108,0.70851,0.9677,0.99868,0.99108,0.97868,0.99263,0.12189,0.01092,0.39354,1.46763,0.0006041,0.0006041,0.0006041
284,1177.57,0.63604,0.27063,0.14003,0.37419,1.0626,0.96708,1,0.99371,0.71479,0.96708,1,0.99371,0.98179,1.005,0.10631,0.01131,0.38637,1.44954,0.00059915,0.00059915,0.00059915
285,1181.41,0.63792,0.33691,0.14082,0.3651,1.05805,0.9663,1,0.99391,0.71347,0.9663,1,0.99391,0.97728,0.99402,0.1247,0.01038,0.38341,1.47393,0.0005942,0.0005942,0.0005942
286,1185.29,0.62826,0.30001,0.14368,0.36383,1.04364,0.96701,1,0.99378,0.7301,0.96701,1,0.99378,0.9755,0.96636,0.13494,0.00862,0.38207,1.41455,0.00058925,0.00058925,0.00058925
287,1189.1,0.62565,0.33649,0.15708,0.36507,1.04449,0.95534,1,0.99235,0.72888,0.95534,1,0.99235,0.98071,0.93775,0.12762,0.00999,0.39465,1.40544,0.0005843,0.0005843,0.0005843
288,1192.96,0.60971,0.27623,0.13673,0.36353,1.04012,0.96435,1,0.99212,0.72801,0.96435,1,0.99212,0.98858,0.95789,0.09822,0.01454,0.38329,1.39791,0.00057935,0.00057935,0.00057935
289,1196.77,0.60304,0.33284,0.14421,0.37197,1.03677,0.96623,1,0.99082,0.72321,0.96623,1,0.99082,0.98539,0.95782,0.09685,0.01275,0.38013,1.40976,0.0005744,0.0005744,0.0005744
290,1200.62,0.62085,0.28319,0.13246,0.38426,1.0458,0.97718,1,0.99217,0.7203,0.97718,1,0.99217,0.98474,0.9734,0.10629,0.01334,0.37416,1.42437,0.00056945,0.00056945,0.00056945
291,1204.45,0.61889,0.27822,0.13851,0.35914,1.05956,0.97824,0.99887,0.99196,0.70625,0.97824,0.99887,0.99196,0.97748,1.01342,0.12196,0.01404,0.39235,1.44537,0.0005645,0.0005645,0.0005645
292,1208.25,0.60777,0.26628,0.13291,0.36076,1.02856,0.97793,1,0.99254,0.70219,0.97793,1,0.99254,0.97803,0.99988,0.13118,0.01249,0.39059,1.48692,0.00055955,0.00055955,0.00055955
293,1212.02,0.60276,0.25789,0.12797,0.3468,1.03466,0.97712,1,0.99267,0.72516,0.97712,1,0.99267,0.98164,0.95296,0.11991,0.01006,0.3811,1.46645,0.0005546,0.0005546,0.0005546
294,1215.81,0.55204,0.25392,0.13634,0.33865,1.01895,0.97705,1,0.99267,0.71601,0.97705,1,0.99267,0.9759,0.93666,0.13428,0.01194,0.38127,1.44374,0.00054965,0.00054965,0.00054965
295,1219.58,0.61516,0.30992,0.13909,0.36147,1.04191,0.97649,1,0.992,0.71952,0.97649,1,0.992,0.97756,0.95443,0.12463,0.01325,0.38317,1.42818,0.0005447,0.0005447,0.0005447
296,1223.46,0.621,0.24583,0.13305,0.37241,1.04708,0.9762,1,0.99223,0.72662,0.9762,1,0.99223,0.97543,0.95339,0.12818,0.01042,0.3647,1.44411,0.00053975,0.00053975,0.00053975
297,1227.25,0.62988,0.24703,0.12761,0.37224,1.0509,0.9761,1,0.99229,0.72004,0.9761,1,0.99229,0.97295,0.95862,0.11897,0.01103,0.36929,1.41355,0.0005348,0.0005348,0.0005348
298,1232.28,0.59575,0.28286,0.13973,0.35659,1.04763,0.97694,1,0.9931,0.72313,0.97694,1,0.9931,0.96982,0.94705,0.11222,0.00936,0.37293,1.41734,0.00052985,0.00052985,0.00052985
299,1237.61,0.59857,0.28795,0.12494,0.35096,1.03579,0.97511,1,0.99378,0.72377,0.97511,1,0.99378,0.97424,0.98209,0.10803,0.006,0.38216,1.4323,0.0005249,0.0005249,0.0005249
300,1242.92,0.60799,0.29637,0.16069,0.35678,1.04272,0.97784,1,0.99287,0.72256,0.97784,1,0.99287,0.98672,0.97948,0.09852,0.00652,0.39049,1.43958,0.00051995,0.00051995,0.00051995
301,1248.04,0.61217,0.24547,0.1354,0.37074,1.04667,0.97709,1,0.99137,0.71978,0.97709,1,0.99137,0.98683,0.95536,0.08311,0.01088,0.37881,1.44298,0.000515,0.000515,0.000515
302,1253.02,0.62443,0.33383,0.14765,0.3789,1.04659,0.97676,1,0.99112,0.71366,0.97676,1,0.99112,0.98853,0.95228,0.0878,0.01012,0.38086,1.46531,0.00051005,0.00051005,0.00051005
303,1258.94,0.59775,0.292,0.1246,0.36616,1.02252,0.97567,1,0.99219,0.71936,0.97567,1,0.99219,0.9872,0.94293,0.094,0.00738,0.37367,1.43084,0.0005051,0.0005051,0.0005051
304,1265.35,0.56955,0.24935,0.1309,0.34837,1.04249,0.98491,1,0.99379,0.72642,0.98491,1,0.99379,0.98331,0.91414,0.10456,0.00755,0.36553,1.42394,0.00050015,0.00050015,0.00050015
305,1272.34,0.58977,0.22019,0.14372,0.34138,1.03803,0.98494,1,0.99379,0.72047,0.98494,1,0.99379,0.98952,0.92226,0.0917,0.00846,0.36301,1.43593,0.0004952,0.0004952,0.0004952
306,1278.7,0.59472,0.3276,0.14501,0.36032,1.02984,0.98612,1,0.99423,0.72116,0.98612,1,0.99423,0.98666,0.943,0.09491,0.00918,0.38113,1.45799,0.00049025,0.00049025,0.00049025
307,1285.24,0.57651,0.29448,0.12773,0.35163,1.03081,0.98741,1,0.99456,0.73435,0.98741,1,0.99456,0.98605,0.97006,0.11572,0.00877,0.38652,1.4713,0.0004853,0.0004853,0.0004853
308,1294.85,0.59487,0.32058,0.14002,0.35431,1.01714,0.98895,0.99425,0.99456,0.72643,0.98895,0.99425,0.99456,0.98263,0.96766,0.12355,0.00913,0.38205,1.45382,0.00048035,0.00048035,0.00048035
309,1301.86,0.61514,0.24592,0.13584,0.37437,1.04396,0.98899,0.99777,0.99423,0.7196,0.98899,0.99777,0.99423,0.98504,0.9714,0.10059,0.01527,0.38897,1.42844,0.0004754,0.0004754,0.0004754
310,1308.53,0.58156,0.31653,0.11966,0.35318,1.04732,0.98407,1,0.99357,0.72152,0.98407,1,0.99357,0.98199,0.96136,0.10692,0.01617,0.39068,1.43727,0.00047045,0.00047045,0.00047045
311,1314.73,0.60994,0.28538,0.13603,0.377,1.05325,0.98325,1,0.99357,0.72859,0.98325,1,0.99357,0.97273,0.95686,0.13238,0.00816,0.37706,1.43349,0.0004655,0.0004655,0.0004655
312,1320.26,0.59839,0.23438,0.12126,0.35368,1.03537,0.98449,1,0.99357,0.72417,0.98449,1,0.99357,0.9768,0.97325,0.11772,0.00527,0.37812,1.4391,0.00046055,0.00046055,0.00046055
313,1324.09,0.57992,0.32234,0.12078,0.3544,1.03751,0.98744,1,0.9928,0.71905,0.98744,1,0.9928,0.97622,0.98487,0.12712,0.00729,0.38071,1.42592,0.0004556,0.0004556,0.0004556
314,1327.9,0.5724,0.27922,0.1217,0.34805,1.03359,0.98879,1,0.99269,0.72277,0.98879,1,0.99269,0.97866,0.96933,0.12527,0.01099,0.3847,1.41743,0.00045065,0.00045065,0.00045065
315,1331.76,0.57993,0.23419,0.1245,0.34285,1.02487,0.9868,0.98889,0.99246,0.72434,0.9868,0.98889,0.99246,0.97853,0.96496,0.12393,0.00749,0.38669,1.42303,0.0004457,0.0004457,0.0004457
316,1335.58,0.55499,0.24063,0.11824,0.33528,1.01294,0.9879,0.98889,0.99225,0.72086,0.9879,0.98889,0.99225,0.97272,0.95617,0.13331,0.00788,0.38618,1.42612,0.00044075,0.00044075,0.00044075
317,1339.41,0.56041,0.27852,0.11426,0.34253,1.01911,0.98612,0.98889,0.99115,0.72283,0.98612,0.98889,0.99115,0.97493,0.9553,0.12216,0.01066,0.38571,1.4129,0.0004358,0.0004358,0.0004358
318,1343.24,0.59098,0.23217,0.14032,0.36036,1.0384,0.96768,0.99808,0.99095,0.72508,0.96768,0.99808,0.99095,0.98173,0.96105,0.10678,0.01328,0.38539,1.41803,0.00043085,0.00043085,0.00043085
319,1347.04,0.55281,0.28165,0.11693,0.32957,1.01188,0.9668,1,0.99135,0.72645,0.9668,1,0.99135,0.9783,0.94477,0.11286,0.01437,0.38553,1.41131,0.0004259,0.0004259,0.0004259
320,1350.84,0.5958,0.28458,0.14114,0.3473,1.03201,0.96621,1,0.99181,0.72487,0.96621,1,0.99181,0.98055,0.91172,0.09641,0.01355,0.38041,1.41958,0.00042095,0.00042095,0.00042095
321,1354.63,0.5451,0.24843,0.1226,0.33543,1.01384,0.97149,1,0.99287,0.73532,0.97149,1,0.99287,0.98103,0.9265,0.09798,0.01103,0.37381,1.41411,0.000416,0.000416,0.000416
322,1358.39,0.60921,0.26172,0.12505,0.36267,1.05442,0.97662,1,0.99253,0.73446,0.97662,1,0.99253,0.98036,0.93536,0.09489,0.00839,0.36677,1.42162,0.00041105,0.00041105,0.00041105
323,1362.17,0.60063,0.28262,0.12534,0.35689,1.04414,0.977,1,0.99224,0.72501,0.977,1,0.99224,0.98011,0.96841,0.10341,0.00677,0.38036,1.42436,0.0004061,0.0004061,0.0004061
324,1365.89,0.59156,0.20133,0.10785,0.35579,1.04281,0.96607,0.98889,0.98072,0.71781,0.97692,1,0.99103,0.98233,0.99659,0.09007,0.00679,0.38522,1.47832,0.00040115,0.00040115,0.00040115
325,1369.57,0.56867,0.18806,0.11528,0.33096,1.01512,0.96623,0.98889,0.98036,0.7071,0.97711,1,0.9907,0.98154,1.0048,0.08369,0.00869,0.38028,1.4898,0.0003962,0.0003962,0.0003962
326,1373.32,0.57384,0.23485,0.11839,0.33448,1.04651,0.97726,1,0.99302,0.71665,0.97726,1,0.99302,0.9813,0.96613,0.08577,0.01107,0.37277,1.46114,0.00039125,0.00039125,0.00039125
327,1377.01,0.56885,0.22573,0.13507,0.34966,1.03548,0.97669,1,0.99348,0.71099,0.97669,1,0.99348,0.98524,0.96533,0.0865,0.01166,0.37366,1.45351,0.0003863,0.0003863,0.0003863
328,1380.73,0.54357,0.2276,0.1159,0.3282,1.00529,0.978,1,0.9929,0.72169,0.978,1,0.9929,0.97902,0.9458,0.10429,0.00994,0.38093,1.43592,0.00038135,0.00038135,0.00038135
329,1384.39,0.57129,0.23016,0.11733,0.33562,1.02334,0.97823,0.99856,0.99197,0.72561,0.97823,0.99856,0.99197,0.98043,0.93983,0.10803,0.00752,0.39165,1.4248,0.0003764,0.0003764,0.0003764
330,1388.07,0.55907,0.20019,0.11781,0.34,1.02465,0.97826,0.99982,0.99236,0.72299,0.97826,0.99982,0.99236,0.97893,0.91877,0.10618,0.00649,0.39023,1.42693,0.00037145,0.00037145,0.00037145
331,1391.76,0.57218,0.20099,0.10626,0.34412,1.02152,0.97821,0.99779,0.99358,0.71536,0.97821,0.99779,0.99358,0.97809,0.94893,0.11422,0.01064,0.3807,1.43017,0.0003665,0.0003665,0.0003665
332,1395.46,0.56547,0.22226,0.11397,0.33909,1.02151,0.97811,0.99279,0.99478,0.71069,0.97811,0.99279,0.99478,0.97416,0.94353,0.12285,0.0116,0.37094,1.45191,0.00036155,0.00036155,0.00036155
333,1399.17,0.56179,0.2479,0.10975,0.33653,1.00726,0.98963,0.98889,0.99478,0.71499,0.97826,0.97778,0.9804,0.96822,0.95834,0.13783,0.00979,0.36787,1.45565,0.0003566,0.0003566,0.0003566
334,1402.98,0.55642,0.25722,0.1192,0.34854,1.02369,0.97817,0.99591,0.99434,0.72604,0.96726,0.9848,0.97931,0.96953,0.92566,0.13926,0.00728,0.37311,1.44926,0.00035165,0.00035165,0.00035165
335,1406.72,0.57967,0.24675,0.12428,0.35606,1.04608,0.96858,0.97778,0.99279,0.71961,0.97811,0.99282,0.99467,0.96959,0.96343,0.1342,0.0074,0.38147,1.44831,0.0003467,0.0003467,0.0003467
336,1410.4,0.53894,0.31744,0.11812,0.33348,1.02267,0.97641,1,0.99467,0.72759,0.97641,1,0.99467,0.96726,0.93675,0.14144,0.00875,0.37194,1.43452,0.00034175,0.00034175,0.00034175
337,1414.07,0.55442,0.26118,0.12328,0.34394,1.0075,0.98688,1,0.99456,0.73284,0.98688,1,0.99456,0.97242,0.93099,0.13859,0.01135,0.36026,1.42932,0.0003368,0.0003368,0.0003368
338,1417.74,0.56243,0.26809,0.11788,0.34104,1.01901,0.98611,1,0.99412,0.72979,0.98611,1,0.99412,0.97773,0.91955,0.12415,0.01237,0.3576,1.43801,0.00033185,0.00033185,0.00033185
339,1421.41,0.5384,0.21734,0.10433,0.32579,1.00514,0.97631,1,0.99389,0.73369,0.97631,1,0.99389,0.98145,0.90875,0.11566,0.00923,0.36488,1.44569,0.0003269,0.0003269,0.0003269
340,1425.09,0.53281,0.24573,0.12558,0.32928,1.01327,0.97627,1,0.993,0.7277,0.97627,1,0.993,0.98333,0.91931,0.11193,0.00565,0.37877,1.43883,0.00032195,0.00032195,0.00032195
341,1428.76,0.53216,0.2103,0.11168,0.31973,1.00512,0.97533,1,0.99283,0.72799,0.97533,1,0.99283,0.98413,0.92962,0.11156,0.00618,0.38938,1.45549,0.000317,0.000317,0.000317
342,1432.44,0.53729,0.29618,0.12158,0.33924,1.02481,0.96597,0.98889,0.99083,0.72522,0.97682,1,0.99258,0.98298,0.95837,0.11475,0.00839,0.38597,1.4612,0.00031205,0.00031205,0.00031205
343,1436.17,0.5478,0.21132,0.12141,0.32604,1.02307,0.97694,1,0.99336,0.72885,0.97694,1,0.99336,0.98395,0.93398,0.11021,0.00893,0.37442,1.43569,0.0003071,0.0003071,0.0003071
344,1439.84,0.56499,0.25752,0.12255,0.3413,1.02281,0.97624,1,0.99423,0.73383,0.97624,1,0.99423,0.98437,0.9379,0.11002,0.01273,0.37072,1.43793,0.00030215,0.00030215,0.00030215
345,1443.53,0.55097,0.29934,0.11905,0.35122,1.00663,0.97689,1,0.99467,0.72799,0.97689,1,0.99467,0.98694,0.94195,0.10163,0.0122,0.3818,1.43741,0.0002972,0.0002972,0.0002972
346,1447.2,0.56449,0.19925,0.10624,0.34093,1.02516,0.977,1,0.99434,0.72707,0.977,1,0.99434,0.98923,0.93021,0.09868,0.00944,0.37639,1.42927,0.00029225,0.00029225,0.00029225
347,1450.88,0.50922,0.19939,0.08995,0.32078,0.99863,0.96731,0.9863,0.98311,0.73171,0.9782,0.99724,0.99389,0.98532,0.92152,0.09402,0.00958,0.37372,1.41554,0.0002873,0.0002873,0.0002873
348,1454.56,0.51759,0.21784,0.10329,0.32506,0.98699,0.96637,0.98889,0.98298,0.7287,0.97733,1,0.99355,0.98197,0.92837,0.09909,0.0078,0.38632,1.4347,0.00028235,0.00028235,0.00028235
349,1458.24,0.5295,0.27848,0.11272,0.3092,0.99826,0.96474,0.98889,0.99115,0.73501,0.97558,1,0.99333,0.98683,0.94361,0.09074,0.00692,0.38864,1.4346,0.0002774,0.0002774,0.0002774
350,1462,0.52316,0.19062,0.10934,0.31708,0.99587,0.97717,1,0.99378,0.72563,0.97717,1,0.99378,0.98713,0.93799,0.08581,0.00776,0.37873,1.44212,0.00027245,0.00027245,0.00027245
351,1465.7,0.54232,0.26747,0.1083,0.33563,1.01118,0.97818,0.99631,0.99423,0.72975,0.97818,0.99631,0.99423,0.98368,0.935,0.0912,0.01007,0.3669,1.43583,0.0002675,0.0002675,0.0002675
352,1469.39,0.52269,0.21484,0.10632,0.31985,1.00195,0.96698,1,0.99379,0.72341,0.96698,1,0.99379,0.98048,0.94431,0.09555,0.0093,0.37262,1.4478,0.00026255,0.00026255,0.00026255
353,1473.11,0.51304,0.24427,0.10914,0.30965,0.9982,0.96627,1,0.99368,0.71998,0.96627,1,0.99368,0.98025,0.95477,0.10365,0.00814,0.37771,1.45199,0.0002576,0.0002576,0.0002576
354,1476.78,0.50468,0.175,0.10008,0.30377,0.99118,0.95596,1,0.99359,0.71691,0.95596,1,0.99359,0.97585,0.96081,0.11388,0.00698,0.3826,1.45309,0.00025265,0.00025265,0.00025265
355,1480.45,0.51848,0.2177,0.11613,0.32877,0.99133,0.96757,0.99469,0.99378,0.71808,0.96757,0.99469,0.99378,0.98094,0.95538,0.10476,0.00832,0.37824,1.45736,0.0002477,0.0002477,0.0002477
356,1484.13,0.53646,0.2131,0.11029,0.32939,1.02415,0.97072,0.98889,0.99401,0.72091,0.97072,0.98889,0.99401,0.98625,0.94829,0.09116,0.01031,0.38139,1.46755,0.00024275,0.00024275,0.00024275
357,1487.83,0.51531,0.20158,0.11162,0.31667,0.99285,0.97526,1,0.99412,0.71746,0.97526,1,0.99412,0.98763,0.94549,0.08955,0.01226,0.3808,1.47468,0.0002378,0.0002378,0.0002378
358,1491.51,0.54627,0.26227,0.1081,0.33869,1.01826,0.97476,1,0.99457,0.7198,0.97476,1,0.99457,0.98653,0.94473,0.09607,0.01182,0.38106,1.47016,0.00023285,0.00023285,0.00023285
359,1495.18,0.48666,0.14232,0.08808,0.31413,0.98238,0.9889,0.99021,0.99489,0.7261,0.9889,0.99021,0.99489,0.98458,0.9506,0.10141,0.01213,0.37423,1.46711,0.0002279,0.0002279,0.0002279
360,1498.86,0.4997,0.16079,0.09297,0.3102,1.00081,1,0.99654,0.995,0.72582,1,0.99654,0.995,0.98616,0.94816,0.10335,0.01302,0.367,1.46565,0.00022295,0.00022295,0.00022295
361,1502.57,0.50497,0.21323,0.09753,0.31592,1.01075,1,0.99844,0.995,0.73105,1,0.99844,0.995,0.98483,0.9492,0.1006,0.01214,0.3679,1.46512,0.000218,0.000218,0.000218
362,1506.31,0.54823,0.25473,0.11764,0.33524,1.00065,0.99002,0.98889,0.99489,0.72732,0.99002,0.98889,0.99489,0.98825,0.93859,0.09824,0.0116,0.36362,1.46109,0.00021305,0.00021305,0.00021305
363,1509.99,0.52613,0.2633,0.10867,0.33726,1.01444,0.97976,0.98889,0.99446,0.72908,0.97976,0.98889,0.99446,0.97934,0.929,0.09352,0.01047,0.37211,1.45102,0.0002081,0.0002081,0.0002081
364,1513.66,0.48786,0.21474,0.0957,0.30815,0.99804,0.97814,0.99425,0.99445,0.72296,0.97814,0.99425,0.99445,0.99037,0.95022,0.09363,0.00985,0.37719,1.44208,0.00020315,0.00020315,0.00020315
365,1517.33,0.50402,0.20069,0.10256,0.30577,0.99341,0.98901,0.99971,0.99467,0.72176,0.98901,0.99971,0.99467,0.99067,0.94561,0.08896,0.00827,0.37325,1.46216,0.0001982,0.0001982,0.0001982
366,1521.01,0.51306,0.25535,0.11399,0.33146,0.99782,0.97766,1,0.99467,0.71636,0.97766,1,0.99467,0.99064,0.95168,0.08487,0.00815,0.37103,1.48842,0.00019325,0.00019325,0.00019325
367,1524.69,0.50333,0.25781,0.1135,0.32441,0.9874,0.97844,1,0.99478,0.7192,0.97844,1,0.99478,0.98841,0.97594,0.08473,0.00853,0.37204,1.48482,0.0001883,0.0001883,0.0001883
